Team Score,Opp Score,Home/Away,Opponent,Team FG%,Opponent FG%,Team 3P%,Opponent 3P%,Team AST,Team TOV,Opponent AST,Opponent TOV,Team FGA,Team FTA,Opponent FGA,Opponent FTA,Team ORB,Opponent ORB,ORtg,DRtg,Ast_Tov_Team,Ast_Tov_Opp,Possession,Team,Opponent_num
129,126,1,IND,0.505,0.585,0.385,0.45,25,17,27,15,91,38,82,30,17,9,117.11302768951428,114.38946890603721,1.4705882352941178,1.8,110.15,18,4
104,110,1,OKC,0.42200000000000004,0.423,0.35,0.214,21,17,30,13,83,36,97,30,12,16,104.33910208176573,110.35866566340606,1.2352941176470589,2.3076923076923075,99.675,18,20
101,102,1,MEM,0.45,0.5,0.3,0.28600000000000003,26,10,21,12,80,26,72,29,10,4,104.05666452028332,105.08692852543464,2.6,1.75,97.0625,18,24
104,101,1,DET,0.462,0.47600000000000003,0.364,0.379,18,8,23,16,78,29,84,19,3,11,110.16949152542372,106.9915254237288,2.25,1.4375,94.4,18,13
105,119,1,ATL,0.39299999999999996,0.5,0.3,0.33299999999999996,18,15,28,14,84,37,86,26,12,10,102.47651579846284,116.1400512382579,1.2,2.0,102.4625,18,14
103,111,0,BOS,0.429,0.42700000000000005,0.33299999999999996,0.321,23,20,29,11,84,32,96,24,14,14,104.25101214574897,112.34817813765181,1.15,2.6363636363636362,98.80000000000001,18,3
117,113,0,WAS,0.506,0.44299999999999995,0.5,0.39299999999999996,25,15,21,14,81,33,88,30,7,12,115.88461062275597,111.92274359291817,1.6666666666666667,1.5,100.9625,18,10
105,109,0,IND,0.46,0.44,0.222,0.33299999999999996,24,19,26,15,87,25,100,16,8,14,102.2022143813116,106.09563207202824,1.263157894736842,1.7333333333333334,102.7375,18,4
112,93,1,TOR,0.542,0.37200000000000005,0.455,0.32,28,19,13,12,83,15,78,39,7,9,108.39583837406241,90.00725864989111,1.4736842105263157,1.0833333333333333,103.325,18,2
81,85,0,UTA,0.371,0.446,0.222,0.22699999999999998,11,14,14,14,70,33,74,20,9,8,91.95402298850574,96.49496239534552,0.7857142857142857,1.0,88.0875,18,21
115,110,1,CHI,0.44799999999999995,0.462,0.33299999999999996,0.41700000000000004,22,10,21,10,87,44,93,27,13,11,112.89728801079886,107.98871027119891,2.2,2.1,101.86250000000001,18,11
101,96,0,NYK,0.43,0.44,0.23800000000000002,0.364,20,7,19,10,86,28,84,20,11,10,105.87002096436058,100.62893081761007,2.857142857142857,1.9,95.4,18,12
104,105,0,BRK,0.467,0.519,0.36,0.474,24,12,23,15,90,13,81,15,12,8,103.8442336495257,104.84273589615576,2.0,1.5333333333333334,100.15,18,7
103,92,0,DET,0.47,0.43200000000000005,0.316,0.37,25,12,21,14,83,24,88,7,8,7,107.4455600469422,95.97079149823965,2.0833333333333335,1.5,95.86250000000001,18,13
110,116,0,SAC,0.467,0.494,0.33299999999999996,0.47600000000000003,26,18,16,22,90,26,83,31,9,7,95.20718381477874,100.4003029319485,1.4444444444444444,0.7272727272727273,115.5375,18,27
101,121,1,BOS,0.466,0.485,0.28600000000000003,0.313,19,24,32,17,73,34,97,20,6,15,105.4004696060527,126.27184972606314,0.7916666666666666,1.8823529411764706,95.825,18,3
110,114,1,SAC,0.41,0.518,0.37,0.41200000000000003,27,12,28,16,100,22,83,28,12,6,94.11764705882352,97.54010695187165,2.25,1.75,116.875,18,27
87,81,0,LAC,0.37799999999999995,0.353,0.25,0.28300000000000003,18,16,19,17,90,17,85,14,14,9,84.99206252289656,79.13054096959334,1.125,1.1176470588235294,102.36250000000001,18,17
116,122,0,DAL,0.462,0.511,0.31,0.379,18,15,25,14,93,31,88,27,18,10,108.13330226054532,113.72640410160801,1.2,1.7857142857142858,107.275,18,22
96,103,1,MEM,0.5329999999999999,0.48,0.32,0.15,27,19,27,8,75,10,75,36,8,4,102.75622156810276,110.24886272411025,1.4210526315789473,3.375,93.425,18,24
117,107,1,LAL,0.48700000000000004,0.44299999999999995,0.522,0.355,22,11,19,6,78,38,79,32,7,6,121.08667529107373,110.73738680465719,2.0,3.1666666666666665,96.625,18,16
120,121,1,BRK,0.479,0.505,0.231,0.591,28,15,32,13,96,25,91,21,17,8,110.6755821996772,111.59787871800783,1.8666666666666667,2.4615384615384617,108.425,18,7
116,114,1,DAL,0.41100000000000003,0.441,0.34600000000000003,0.39,25,11,29,12,107,25,93,20,17,8,99.41081949651847,97.69683985002679,2.272727272727273,2.4166666666666665,116.6875,18,22
110,94,1,NYK,0.455,0.44,0.28600000000000003,0.33299999999999996,28,6,21,16,99,19,75,26,11,6,98.05013927576601,83.7883008356546,4.666666666666667,1.3125,112.1875,18,12
116,98,1,PHO,0.484,0.371,0.46399999999999997,0.214,27,11,19,14,91,19,89,33,11,16,113.33659013190034,95.74987787005375,2.4545454545454546,1.3571428571428572,102.35,18,25
116,100,1,WAS,0.525,0.419,0.33299999999999996,0.33299999999999996,24,21,20,19,80,29,86,29,9,12,112.32147179859598,96.82885499878964,1.1428571428571428,1.0526315789473684,103.275,18,10
119,124,0,MIA,0.527,0.595,0.35,0.47100000000000003,22,12,24,14,93,20,79,28,13,6,110.28730305838738,114.92122335495829,1.8333333333333333,1.7142857142857142,107.9,18,5
110,116,0,ORL,0.5,0.5429999999999999,0.375,0.32,23,16,28,13,80,24,81,25,7,6,110.40020072763768,116.42202985823612,1.4375,2.1538461538461537,99.6375,18,8
98,116,0,ATL,0.44799999999999995,0.5,0.273,0.462,22,14,32,12,87,17,80,28,9,7,95.43517954960438,112.96409007912357,1.5714285714285714,2.6666666666666665,102.6875,18,14
101,93,0,CHO,0.43700000000000006,0.42200000000000004,0.5,0.281,19,13,22,11,87,23,83,20,14,8,102.83823342242586,94.69263077510499,1.4615384615384615,2.0,98.2125,18,9
91,124,0,CLE,0.395,0.5579999999999999,0.364,0.484,19,16,38,12,81,25,86,17,10,8,94.81635842667362,129.20031258140142,1.1875,3.1666666666666665,95.975,18,15
104,103,1,PHI,0.434,0.39399999999999996,0.353,0.405,18,16,26,9,76,40,94,15,7,8,110.56478405315615,109.50166112956809,1.125,2.888888888888889,94.0625,18,6
116,105,0,LAL,0.479,0.435,0.385,0.435,31,9,23,11,94,24,85,26,13,7,109.56316410861866,99.17355371900827,3.4444444444444446,2.090909090909091,105.875,18,16
90,105,0,LAC,0.39399999999999996,0.475,0.24100000000000002,0.35700000000000004,24,15,24,14,94,13,80,26,20,17,90.66868152625615,105.78012844729885,1.6,1.7142857142857142,99.26249999999999,18,17
88,97,1,DAL,0.44299999999999995,0.409,0.375,0.344,20,21,23,3,70,19,88,15,6,9,106.56978504389949,117.46896760520738,0.9523809523809523,7.666666666666667,82.575,18,22
109,105,0,MEM,0.48700000000000004,0.43200000000000005,0.44799999999999995,0.316,24,14,18,10,78,24,95,27,11,20,125.84788569779188,121.22961466301052,1.7142857142857142,1.8,86.61250000000001,18,24
95,101,0,NOP,0.434,0.444,0.37,0.44799999999999995,28,13,29,16,83,17,90,9,8,14,102.50876719719449,108.98300512543835,2.1538461538461537,1.8125,92.67500000000001,18,28
106,115,1,SAC,0.435,0.466,0.31,0.381,27,10,27,7,92,24,88,31,15,11,105.40708514605346,114.35674331883156,2.7,3.857142857142857,100.5625,18,27
102,124,1,OKC,0.42,0.529,0.33299999999999996,0.455,28,13,32,17,88,27,87,24,10,13,98.44372059355771,119.67667993726624,2.1538461538461537,1.8823529411764706,103.61250000000001,18,20
102,98,1,SAS,0.465,0.424,0.273,0.214,21,11,20,10,86,19,85,28,8,8,102.3454157782516,98.33187006145742,1.9090909090909092,2.0,99.6625,18,26
84,100,1,UTA,0.4,0.456,0.222,0.387,18,11,19,9,80,19,79,21,6,11,92.3076923076923,109.8901098901099,1.6363636363636365,2.111111111111111,91.0,18,21
99,107,0,POR,0.426,0.43799999999999994,0.28,0.306,24,20,19,15,94,18,89,22,20,13,94.73684210526315,102.39234449760765,1.2,1.2666666666666666,104.5,18,23
